1,1,10001,1,NULL,15-077,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,8145.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:00:11.000,NULL,NULL,NULL,NULL,0000077715,1,3,109,0,ea,1,NULL,1,0.00,0
2,2,10002,1,NULL,15-087,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,15724.90,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:10:29.000,NULL,NULL,NULL,NULL,"4502639394 ",00010,3,63,0,ea,1,NULL,1,0.00,0
3,3,10002,2,NULL,15-087,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,78624.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:10:29.000,NULL,NULL,NULL,NULL,"4502639394 ",00010,3,64,0,ea,1,NULL,1,0.00,0
4,4,10002,3,NULL,15-088,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,76065.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:10:29.000,NULL,NULL,NULL,NULL,"4502639394 ",00010,3,67,0,ea,1,NULL,1,0.00,0
5,5,10002,4,NULL,15-088,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,15213.10,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:10:29.000,NULL,NULL,NULL,NULL,"4502639394 ",00010,3,66,0,ea,1,NULL,1,0.00,0
6,6,10003,1,NULL,15-075,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,16500.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:15:55.000,NULL,NULL,NULL,NULL,GHG-0028,2,3,99,0,ea,1,NULL,1,0.00,0
7,7,10004,1,NULL,14-144,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,7825.20,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,"Release # 1 - ITEM # - 163438 - TANK, B20_CT1-SC1",2015-07-10 10:47:06.000,NULL,NULL,NULL,NULL,"FLP008437-1 ",NULL,3,3,0,ea,1,NULL,1,0.00,0
8,8,10004,2,NULL,14-144,NULL,NULL,TANK,Change Order,NULL,0,0,ea,11395.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,"Release # 2 - To change the diamter to 60""",2015-07-10 10:44:56.000,NULL,NULL,NULL,NULL,"FLP008437-1 ",NULL,3,209,0,ea,1,NULL,1,0.00,0
9,9,10005,1,NULL,14-144,NULL,NULL,FREIGHT,FREIGHT - PPA,NULL,1,1400,ea,1400.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 10:56:12.000,NULL,NULL,NULL,NULL,"FLP008437-1 ",NULL,3,211,0,ea,1,NULL,0,0.00,0
10,10,10006,1,NULL,15-020,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,36591.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,60% DUE AT SHIPMENT,2015-07-10 11:10:04.000,NULL,NULL,NULL,NULL,"4900009150 ",NULL,3,137,0,ea,1,NULL,1,0.00,0
11,11,10006,2,NULL,15-020,NULL,NULL,TANK,Change Order,NULL,0,0,ea,7800.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,ITEM 20 - CHANGE ORDER FOR OCX M,2015-07-10 11:09:08.000,NULL,NULL,NULL,NULL,"4900009150 ",NULL,3,138,0,ea,1,NULL,1,0.00,0
12,12,10006,3,NULL,15-020,NULL,NULL,FREIGHT,FREIGHT - PPA,NULL,1,4670,ea,4670.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-10 11:09:08.000,NULL,NULL,NULL,NULL,"4900009150 ",NULL,3,212,0,ea,1,NULL,0,0.00,0
13,13,10007,1,2,14-149,NULL,NULL,FREIGHT,NULL,2015-07-10 00:00:00.000,1,7900,ea,7900.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-10 11:20:16.000,FREIGHT,NULL,NULL,NULL,"14-0410 ",NULL,0,NULL,1,ea,1,NULL,0,0.00,0
14,14,10008,1,NULL,15-016,NULL,NULL,FREIGHT,FREIGHT,NULL,1,600,ea,600.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,ITEM 2,2015-07-10 11:30:16.000,NULL,NULL,NULL,NULL,"45192408 ",NULL,3,214,0,ea,1,NULL,0,0.00,0
120,120,10009,1,NULL,15-025,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,500.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Item 0002 - Freight 1 of 2,2015-07-14 14:28:54.000,NULL,NULL,NULL,NULL,"GULFSOUTH0003 ",NULL,3,141,0,ea,1,NULL,1,0.00,0
121,121,10009,2,NULL,15-026,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,500.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Item 0002 - Freight 2 of 2,2015-07-14 14:28:54.000,NULL,NULL,NULL,NULL,"GULFSOUTH0003 ",NULL,3,142,0,ea,1,NULL,1,0.00,0
15,15,1001,1,NULL,15-009,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,16290.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:47:21.000,NULL,NULL,NULL,NULL,"0000076333 ",NULL,3,133,0,ea,1,NULL,1,0.00,0
122,122,10010,1,NULL,NULL,NULL,NULL,TANK,Creidit Memo - Repai,NULL,1,-2639.5,ea,-2639.50,NULL,0,0,0,0,0,0,0,0,0.00,NULL,NULL,NULL,2015-07-16 13:33:37.000,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,0,ea,1,NULL,0,0.00,0
123,123,10011,1,NULL,NULL,NULL,NULL,OTHER,TRUE UP WARRANTY,NULL,1,960,ea,960.00,NULL,0,0,0,0,0,0,0,0,0.00,NULL,NULL,NULL,2015-07-16 14:51:53.000,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,0,ea,1,NULL,0,0.00,0
124,124,10012,1,5,15-098,NULL,NULL,OTHER,NULL,2015-07-13 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-16 14:57:43.000,ROLL 6 HAND RAIL PIPES,NULL,NULL,NULL,COMP,NULL,0,NULL,1,ea,1,NULL,0,0.00,0
125,125,10014,2,NULL,15-064,NULL,NULL,OTHER,40% Completion,NULL,0,0,ea,2882.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-22 09:06:14.000,NULL,NULL,NULL,NULL,"000077414 ",1,3,39,0,ea,1,NULL,1,0.00,0
126,126,10015,2,NULL,15-065,NULL,NULL,OTHER,40% Completion,NULL,0,0,ea,2882.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-22 09:10:02.000,NULL,NULL,NULL,NULL,"000077414 ",NULL,3,50,0,ea,1,NULL,1,0.00,0
127,127,10016,1,NULL,15-066,NULL,NULL,OTHER,40% Completion,NULL,0,0,ea,800.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-22 09:12:34.000,NULL,NULL,NULL,NULL,"000077414 ",NULL,3,53,0,ea,1,NULL,1,0.00,0
128,128,10017,1,7,15-065,NULL,NULL,OTHER,NULL,2015-07-22 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-22 09:24:32.000,ASME REPAIR,NULL,NULL,NULL,"000077414 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
129,129,10018,1,9,15-066,NULL,NULL,OTHER,NULL,2015-07-22 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-22 09:34:12.000,ASME REPAIR,NULL,NULL,NULL,"000077414 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
130,130,10019,1,NULL,15-011,NULL,NULL,TANK,Change Order,NULL,0,0,ea,1900.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Prepay and Add Freight Charges,2015-07-22 14:10:10.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,1,3,234,0,ea,1,NULL,1,0.00,0
131,131,10019,2,NULL,15-012,NULL,NULL,TANK,Change Order,NULL,0,0,ea,1900.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Prepay and Add Freight Charges,2015-07-22 14:10:10.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,236,0,ea,1,NULL,1,0.00,0
132,132,10019,3,NULL,15-013,NULL,NULL,TANK,Change Order,NULL,0,0,ea,1900.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Prepay and Add Freight Charges,2015-07-22 14:10:10.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,237,0,ea,1,NULL,1,0.00,0
16,16,1002,1,NULL,15-011,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,6284.30,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,1,3,4,0,ea,1,NULL,1,0.00,0
17,17,1002,2,NULL,15-011,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,31421.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,1,3,5,0,ea,1,NULL,1,0.00,0
18,18,1002,3,NULL,15-011,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,25137.20,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,1,3,6,0,ea,1,NULL,1,0.00,0
19,19,1002,4,NULL,15-012,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,6284.30,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,7,0,ea,1,NULL,1,0.00,0
20,20,1002,5,NULL,15-012,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,31421.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,8,0,ea,1,NULL,1,0.00,0
21,21,1002,6,NULL,15-012,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,25137.20,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,9,0,ea,1,NULL,1,0.00,0
22,22,1002,7,NULL,15-013,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,6784.30,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,10,0,ea,1,NULL,1,0.00,0
23,23,1002,8,NULL,15-013,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,33921.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,11,0,ea,1,NULL,1,0.00,0
24,24,1002,9,NULL,15-013,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,27137.20,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,12,0,ea,1,NULL,1,0.00,0
25,25,1002,10,NULL,15-014,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,11200.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,14,0,ea,1,NULL,1,0.00,0
26,26,1002,11,NULL,15-014,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,56000.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,15,0,ea,1,NULL,1,0.00,0
27,27,1002,12,NULL,15-015,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,11500.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,18,0,ea,1,NULL,1,0.00,0
28,28,1002,13,NULL,15-015,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,57500.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 09:56:41.000,NULL,NULL,NULL,NULL,YEP50223695 YEP5022,NULL,3,19,0,ea,1,NULL,1,0.00,0
133,133,10020,1,NULL,14-039,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,35864.64,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 09:47:42.000,NULL,NULL,NULL,NULL,"FLP006807-1 ",NULL,3,113,0,ea,1,NULL,1,0.00,0
134,134,10021,1,NULL,14-198,NULL,NULL,TANK,Change Order,NULL,0,0,ea,9694.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 09:56:48.000,NULL,NULL,NULL,NULL,"425151 ",NULL,3,126,0,ea,1,NULL,1,0.00,0
135,135,10022,1,NULL,15-081,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,12071.00,NULL,0,0,0,0,0,0,1,1,0.00,NULL,NULL,NULL,2015-07-27 10:05:32.000,NULL,NULL,NULL,NULL,0000077795,2,3,58,0,ea,1,NULL,1,0.00,0
136,136,10023,1,NULL,15-090,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,12750.70,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 10:09:47.000,NULL,NULL,NULL,NULL,"PJ-81200 ",NULL,3,69,0,ea,1,NULL,1,0.00,0
137,137,10023,2,NULL,15-090,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,63753.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 10:09:47.000,NULL,NULL,NULL,NULL,"PJ-81200 ",NULL,3,70,0,ea,1,NULL,1,0.00,0
138,138,10023,4,NULL,15-091,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,12750.70,NULL,0,0,0,0,0,0,1,1,0.00,NULL,NULL,NULL,2015-07-27 10:09:47.000,NULL,NULL,NULL,NULL,"PJ-81200 ",NULL,3,72,0,ea,1,NULL,1,0.00,0
139,139,10023,4,NULL,15-091,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,63753.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 10:09:47.000,NULL,NULL,NULL,NULL,"PJ-81200 ",NULL,3,73,0,ea,1,NULL,1,0.00,0
140,140,10024,1,NULL,15-093,NULL,NULL,TANK,Down Payment,NULL,0,0,ea,11402.55,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 10:20:22.000,NULL,NULL,NULL,NULL,NULL,001,3,75,0,ea,1,NULL,1,0.00,0
141,141,10024,2,NULL,15-094,NULL,NULL,TANK,Down Payment,NULL,0,0,ea,11468.25,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 10:20:22.000,NULL,NULL,NULL,NULL,NULL,002,3,79,0,ea,1,NULL,1,0.00,0
142,142,10024,3,NULL,15-095,NULL,NULL,TANK,Down Payment,NULL,0,0,ea,3696.75,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-27 10:20:22.000,NULL,NULL,NULL,NULL,NULL,003,3,83,0,ea,1,NULL,1,0.00,0
143,143,10025,1,3,15-025,NULL,NULL,TANK,NULL,2015-07-16 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-28 09:05:46.000,OPEN TOP TANK FOR GULFSTREAM,NULL,NULL,NULL,GULFSOUTH0003,1,0,NULL,0,ea,1,NULL,1,0.00,0
144,144,10025,2,4,15-026,NULL,NULL,TANK,NULL,2015-07-16 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-28 09:05:46.000,OPEN TOP TANK FOR GULFSTREAM,NULL,NULL,NULL,GULFSOUTH0003,1,0,NULL,0,ea,1,NULL,1,0.00,0
145,145,10026,1,6,15-064,NULL,NULL,OTHER,NULL,2015-07-22 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,INCLUDES 3 VESSELS FOR REPAIR,2015-07-28 09:06:39.000,ASME REPAIR,NULL,NULL,NULL,"000077414 ",1,0,NULL,0,ea,1,NULL,1,0.00,0
146,146,10027,1,NULL,15-039,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,80297.00,NULL,0,0,0,0,0,0,1,0,48179.00,TANK,NULL,Item 00040 - 40% Payment upon goods receipt LT-470 SULFONE DEHYDRATION TOWER,2015-07-29 13:23:08.000,NULL,NULL,NULL,NULL,"4512339295-5782-PXM ",1,3,29,0,ea,1,NULL,1,0.00,0
148,148,10028,1,NULL,15-103,NULL,NULL,OTHER,10% Drawings,NULL,0,0,ea,347.40,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,"LN 1 - Repair Pressure Vessel designated 5A-258; S/N: HC-6597, NB: 3817",2015-07-29 15:00:08.000,NULL,NULL,NULL,NULL,"0000078208 ",NULL,3,228,0,ea,1,NULL,1,0.00,0
29,29,1003,1,NULL,15-016,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,23319.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 10:15:33.000,NULL,NULL,NULL,NULL,"45192408 ",NULL,3,134,0,ea,1,NULL,1,0.00,0
150,150,10030,1,NULL,15-072,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,3558.20,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-30 10:03:35.000,NULL,NULL,NULL,NULL,6700161134,00010,3,102,0,ea,1,NULL,1,0.00,0
151,151,10031,1,NULL,15-099,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,20013.40,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Reactor V-121-037,2015-07-30 15:51:21.000,NULL,NULL,NULL,NULL,"243021 ",1,3,231,0,ea,1,NULL,1,0.00,0
152,152,10031,2,NULL,15-100,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,1812.10,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Charge Pot V-121-038,2015-07-30 15:52:01.000,NULL,NULL,NULL,NULL,"243021 ",2,3,217,0,ea,1,NULL,1,0.00,0
153,153,10032,1,11,15-102,NULL,NULL,OTHER,NULL,2015-07-30 00:00:00.000,1,400,ea,400.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-07-30 16:03:07.000,ROLL PLATE,NULL,NULL,NULL,VERBAL,NULL,0,NULL,1,ea,1,GA-Chatham,0,0.00,0
154,154,10033,2,NULL,14-165,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,2650.40,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Item 1& 2 - 10% due upon shipment receipt and receipt of all documentation,2015-08-05 08:38:38.000,NULL,NULL,NULL,NULL,82711-130516-E-25-04,NULL,3,119,0,ea,1,NULL,1,0.00,0
155,155,10033,3,NULL,14-165,NULL,NULL,TANK,Change Order,NULL,0,0,ea,600.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Item 4 - Freight,2015-08-05 08:38:39.000,NULL,NULL,NULL,NULL,82711-130516-E-25-04,NULL,3,220,0,ea,1,NULL,1,0.00,0
156,156,10033,3,NULL,14-165,NULL,NULL,TANK,Change Order,NULL,0,0,ea,6503.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Change Order per Alberto Lopez to cut and refabricate tank and purchase of materials.,2015-08-05 08:40:54.000,NULL,NULL,NULL,NULL,82711-130516-E-25-04,NULL,3,238,0,ea,1,NULL,1,0.00,0
157,157,10034,1,13,14-165,NULL,NULL,TANK,NULL,2015-08-03 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-08-05 08:44:30.000,BINDER CYCLONE AND DROP TANK,NULL,F1505002 & F1505003,NULL,82711-130516-E-25-04,NULL,0,NULL,0,ea,1,NULL,1,0.00,0
158,158,10035,1,NULL,14-041,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,35864.64,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Release # 1 - 6th of 6 per Print 206_14_RX-SK01.ASME PL4 POLISHED REACTORS,2015-08-05 08:59:58.000,NULL,NULL,NULL,NULL,"FLP006807-1 ",NULL,3,116,0,ea,1,NULL,1,0.00,0
159,159,10036,1,15,14-043,NULL,NULL,FREIGHT,NULL,2015-08-04 00:00:00.000,1,7500,ea,7500.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,including (6) spare gaskets for the 6 reactors  RELEASE #2 - FREIGHT,2015-08-05 09:04:41.000,FREIGHT,NULL,NULL,NULL,"FLP006807-1 ",NULL,0,NULL,1,ea,1,NULL,0,0.00,0
160,160,10037,1,14,15-030,NULL,NULL,TANK,NULL,2015-08-03 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,Delivered  to Jay Mullinax.,2015-08-05 09:54:43.000,BINDER MIST ELIMINATOR,NULL,NULL,NULL,86776-130516-E-25-05,1,0,NULL,0,ea,1,NULL,1,0.00,0
161,161,10037,2,NULL,15-030,NULL,NULL,TANK,2nd Payment,NULL,0,0,ea,24118.80,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,ITEM 1 - 60% UPON SHIPMENT OF EQUIPMENT,2015-08-05 09:53:24.000,NULL,NULL,NULL,NULL,86776-130516-E-25-05,1,3,150,0,ea,1,NULL,1,0.00,0
162,162,10037,3,NULL,15-030,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,4019.80,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,ITEM 1 - 10% UPON EQUIPMENT RECEIPT AND RECEIPT OF ALL DOCUMENTATION,2015-08-05 09:53:24.000,NULL,NULL,NULL,NULL,86776-130516-E-25-05,1,3,151,0,ea,1,NULL,1,0.00,0
163,163,10038,1,NULL,15-096,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,183040.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-08-06 14:37:14.000,NULL,Due upon receipt of major raw materials.,NULL,NULL,"4501410759 ",10,3,226,0,ea,1,NULL,1,0.00,0
164,164,10039,1,NULL,15-080,NULL,NULL,TANK,50% Materials,NULL,0,0,ea,8250.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-08-12 15:34:08.000,NULL,NULL,NULL,NULL,829-229-P352,NULL,3,55,0,ea,1,NULL,1,0.00,0
165,165,10039,2,NULL,15-080,NULL,NULL,TANK,40% Completion,NULL,0,0,ea,6600.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-08-12 15:34:08.000,NULL,NULL,NULL,NULL,829-229-P352,NULL,3,56,0,ea,1,NULL,1,0.00,0
166,166,10039,3,NULL,15-080,NULL,NULL,TANK,Change Order,NULL,0,0,ea,500.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,Additional cost + Freight,2015-08-12 15:34:08.000,NULL,NULL,NULL,NULL,829-229-P352,NULL,3,224,0,ea,1,NULL,1,0.00,0
30,30,1004,1,NULL,15-020,NULL,NULL,TANK,10% Drawings,NULL,0,0,ea,6098.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 10:16:38.000,NULL,NULL,NULL,NULL,"4900009150 ",NULL,3,135,0,ea,1,NULL,1,0.00,0
31,31,1004,2,NULL,15-020,NULL,NULL,TANK,2nd Payment,NULL,0,0,ea,18295.50,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,NULL,2015-07-14 10:16:38.000,NULL,NULL,NULL,NULL,"4900009150 ",NULL,3,136,0,ea,1,NULL,1,0.00,0
167,167,10040,1,NULL,15-031,NULL,NULL,TANK,2nd Payment,NULL,0,0,ea,17070.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,ITEM 2 - 60%  UPON SHIPMENT OF EQUIPMENT,2015-08-12 15:47:09.000,NULL,NULL,NULL,NULL,86776-130516-E-25-05,2,3,153,0,ea,1,NULL,1,0.00,0
168,168,10040,2,NULL,15-031,NULL,NULL,TANK,Final Payment,NULL,0,0,ea,2845.00,NULL,0,0,0,0,0,0,1,0,0.00,NULL,NULL,ITEM 2 - 10% UPON EQUIPMENT RECEIPT AND RECEIPT OF ALL DOCUMENTATION,2015-08-12 15:47:09.000,NULL,NULL,NULL,NULL,86776-130516-E-25-05,2,3,154,0,ea,1,NULL,1,0.00,0
169,169,10041,1,21,14-144,NULL,NULL,TANK,NULL,2015-08-01 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-08-13 16:28:27.000,ASME EFFLUENTS VESSEL,NULL,NULL,NULL,"FLP008437-1 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
170,170,10041,2,NULL,14-144,NULL,NULL,FREIGHT,FREIGHT - PPA,NULL,0,0,ea,0.00,NULL,0,0,0,0,0,0,0,0,0.00,NULL,NULL,NULL,2015-08-13 16:31:50.000,NULL,NULL,NULL,NULL,"FLP008437-1 ",NULL,3,210,0,ea,1,NULL,0,0.00,0
171,171,10042,1,22,14-041,NULL,NULL,TANK,NULL,2015-08-01 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-08-13 16:46:47.000,ASME LP4 REACTOR POLISHED,NULL,NULL,NULL,"FLP006807-1 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
172,172,10043,1,23,14-148,NULL,NULL,TANK,NULL,2015-08-01 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-08-14 08:50:42.000,ASME REACTOR,NULL,NULL,NULL,"14-0410 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
173,173,10044,1,24,14-177,NULL,NULL,FREIGHT,NULL,2015-08-14 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-08-14 09:56:06.000,FREIGHT,NULL,NULL,NULL,"14-0847 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
174,174,10045,1,25,14-193,NULL,NULL,TANK,NULL,2015-08-01 00:00:00.000,1,0,ea,0.00,NULL,0,0,0,0,0,1,0,0,0.00,NULL,NULL,NULL,2015-08-14 10:02:40.000,ASME LVHC NCG CONDENSATE TANK,NULL,C1-3-084,NULL,"425151 ",NULL,0,NULL,0,ea,1,NULL,1,0.00,0
